Timestamp,Number,GazepointX (L),GazepointY (L),CamX (L),CamY (L),Distance (L),Pupil (L),Validity (L),GazepointX (R),GazepointY (R),CamX (R),CamY (R),Distance (R),Pupil (R),Validity (R),Fixation,GazepointX,GazepointY,Event,Event Key,Data 1,Data 2,Description,eventFixation
467274, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-4,829,,1024.0
470538, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,22,,1031.0
473057, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,0,,1035.0
474137, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,0,,1040.0
475449, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,0,,1043.0
476585, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-876,112,,1044.0
477713, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1057,81,,1046.0
478881, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,2,,1049.0
480275, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,0,,1051.0
481362, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,0,,1052.0
516538, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1273,127,,1133.0
517754, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,143,,1135.0
521690, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-937,239,,1144.0
523833, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-827,20,,1147.0
525849, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1209,14,,1148.0
530496, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,118,,1156.0
532031, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1262,107,,1160.0
538422, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1123,128,,1180.0
544453, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1123,128,,1195.0
546045, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-949,113,,1196.0
547725, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-951,113,,1199.0
549949, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-972,174,,1200.0
563183, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-977,154,,1234.0
566010, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1208,92,,1238.0
569237, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,40,,1246.0
577744, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,229,,1265.0
578888, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-942,256,,1267.0
580128, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-845,146,,1270.0
581695, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-504,0,,1275.0
582887, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-396,184,,1277.0
584447, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-681,212,,1279.0
586399, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1107,247,,1284.0
588670, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1279,84,,1290.0
596237, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1015,0,,1314.0
597141, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1015,0,,1314.0
599649, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-943,0,,1319.0
602444, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-740,49,,1325.0
604003, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-617,103,,1330.0
605099, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-604,106,,1331.0
606715, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-734,101,,1334.0
607995, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-986,107,,1335.0
609948, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1078,42,,1340.0
611442, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1007,55,,1344.0
613346, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1002,58,,1349.0
618175, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-870,114,,1363.0
620025, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-923,105,,1367.0
624808, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-936,0,,1383.0
630056, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-306,0,,1398.0
631798, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-226,121,,1400.0
634862, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-237,209,,1409.0
636438, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-463,295,,1413.0
638158, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-472,191,,1418.0
639334, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-472,191,,1421.0
645461, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-477,24,,1432.0
648276, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-311,46,,1438.0
654451, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-295,112,,1449.0
664170, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-825,218,,1471.0
666249, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1183,224,,1475.0
668153, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1242,215,,1478.0
669673, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1242,215,,1482.0
671104, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1038,94,,1485.0
672112, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-975,106,,1486.0
673160, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-946,123,,1488.0
674448, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-949,127,,1489.0
679263, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-991,215,,1495.0
681643, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1269,239,,1503.0
684422, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1269,239,,1509.0
686678, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1269,239,,1515.0
690981, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1232,246,,1525.0
695420, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-581,237,,1537.0
698739, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-588,244,,1545.0
700332, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-588,244,,1546.0
703459, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-588,244,,1551.0
704994, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-558,240,,1554.0
719824, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-236,227,,1584.0
740620, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-527,71,,1628.0
742189, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-523,71,,1633.0
743148, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-510,73,,1634.0
745892, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-295,131,,1643.0
754203, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-450,1,,1667.0
755740, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-450,0,,1671.0
759410, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,50,,1678.0
760826, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-987,0,,1682.0
764941, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-982,0,,1691.0
766585, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,12,,1693.0
768169, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1278,12,,1696.0
769839, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1278,12,,1698.0
771144, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1257,18,,1701.0
772735, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1257,19,,1704.0
773903, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1257,19,,1707.0
775086, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1257,19,,1709.0
824694, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,0,,1796.0
827145, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,0,,1799.0
829094, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1040,194,,1804.0
833829, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-879,535,,1816.0
834997, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-574,647,,1819.0
841107, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-227,171,,1834.0
843004, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-180,301,,1839.0
849865, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-415,474,,1865.0
853138, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-883,505,,1874.0
854682, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1053,504,,1878.0
859769, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1111,342,,1891.0
861160, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1119,313,,1892.0
862616, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1119,313,,1896.0
866753, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1047,340,,1908.0
871207, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1056,343,,1915.0
884805, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,218,,1955.0
886436, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1280,227,,1958.0
887501, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1278,226,,1959.0
889696, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-858,200,,1962.0
891675, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-671,248,,1965.0
892835, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-931,250,,1967.0
902946, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1030,206,,1999.0
907913, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1030,206,,2014.0
908889, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1030,206,,2016.0
910176, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1015,205,,2019.0
911048, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-1015,205,,2021.0
912656, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-784,261,,2025.0
914232, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-374,456,,2031.0
915232, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-503,433,,2033.0
917347, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-689,401,,2035.0
918047, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-755,371,,2037.0
919383, , , , , , , ,5, , , , , , ,5, , , ,LMouseButton,1,-688,333,,2040.0
